Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total Students,GPA
HNDI,201,Elementary Hindi-Urdu I,0,17,1,0,1,2,0,1,1,0,0,0,0,0,23,3.64
HORT,100,Introduction to Horticulture,210,679,163,126,295,63,44,98,30,14,26,4,32,6,1784,3.38
HORT,105,Vegetable Gardening,1559,948,340,207,277,109,60,92,30,15,32,16,48,6,3733,3.62
HORT,106,The Sustainable Home Garden,164,370,215,165,174,90,57,45,44,4,14,11,19,5,1372,3.32
HORT,107,Introduction to Floral Design,1,952,256,241,281,14,11,18,1,0,4,0,2,3,1781,3.65
HORT,180,Medicinal Plants and Herbology,70,307,102,71,83,32,10,17,8,2,4,0,8,1,714,3.54
HORT,205,Local Food Networks,40,52,15,7,6,5,4,0,2,0,2,0,2,0,135,3.65
HORT,223,Intelligent Behavior of Plants,7,26,6,5,8,2,2,0,0,0,2,0,2,0,60,3.44
HORT,240,Plant Propagation,0,7,7,6,0,0,0,1,0,0,0,0,0,0,21,3.6
HORT,301,Woody Landscape Plants,7,24,7,19,25,15,14,10,9,4,6,4,4,1,148,2.77
HORT,302,Woody Landscape Plants II,7,14,0,7,19,14,4,8,2,3,0,3,0,0,81,2.92
HORT,341,Greenhouse Mgmt and Production,9,24,12,7,5,6,2,1,0,0,0,3,0,0,69,3.46
HORT,344,Planting Biodivrsty&Aesthetic,3,4,5,6,2,1,1,0,0,0,0,0,2,0,24,3.22
HORT,360,Vegetable Crop Production,0,4,8,5,3,2,2,0,0,0,0,1,0,0,25,3.27
HORT,361,Small Fruit Production,14,61,14,9,13,3,2,2,0,0,1,0,2,0,121,3.62
HORT,430,Children and Nature,267,612,180,123,85,36,39,25,12,7,13,11,70,10,1480,3.46
HORT,434,Designing Urban Agriculture,1,14,6,6,9,4,2,3,1,0,0,0,4,0,50,3.04
HORT,435,Urban Food Production,0,5,8,3,5,0,1,2,1,0,0,0,0,0,25,3.29
HORT,442,Plant Nutrition,5,30,3,1,2,3,0,0,0,0,0,0,0,0,44,3.83
HORT,447,Horticultural Plant Breeding,5,8,2,2,1,0,0,3,0,0,0,0,0,0,21,3.57
HORT,499,Children and Nature,8,30,6,3,2,3,1,0,2,2,0,1,5,3,63,3.29
HORT,505,Research Methods in Plant Sci,0,25,1,2,0,0,0,0,0,0,0,0,0,0,28,3.94
HRD,400,Principles of HRE,13,73,13,6,5,1,0,0,0,0,1,0,0,0,112,3.84
HRD,402,Business Principles for HRD,0,21,8,1,1,0,0,0,0,0,0,0,0,0,31,3.86
HRD,411,Instruct & Train System Design,19,402,73,45,15,11,6,1,2,0,4,0,44,7,622,3.54
HRD,414,Facilitation Skills,33,3,0,2,1,1,0,0,2,0,0,1,0,0,43,3.73
HRD,415,Diversity in the Workplace,0,61,5,4,1,3,1,2,0,0,1,0,1,0,79,3.72
HRD,440,Work Analysis,0,23,14,8,8,1,0,1,0,0,0,0,0,0,55,3.61
HRD,470,Design of Learning Systems,12,8,2,3,1,1,1,0,0,0,0,0,0,0,28,3.76
HRD,472,Learning Technologies,162,156,33,10,11,6,2,1,1,0,1,0,36,0,419,3.54
HRD,530,Organization Development,33,108,13,8,10,2,0,0,0,0,0,0,1,1,175,3.85
HRD,532,Strategic HRD,0,36,26,3,0,0,0,0,0,0,0,0,0,0,65,3.84
HRD,534,Economics of Human Resources,3,12,9,3,5,3,0,0,0,0,0,0,0,0,35,3.6
HRD,535,Consulting in HRD,0,13,10,0,2,0,0,0,0,0,0,0,0,0,25,3.79
HRD,540,Learning on the Job,1,29,12,10,2,2,0,0,0,0,0,0,0,0,56,3.73
HRD,550,Adult & Professional Education,0,78,19,4,0,1,0,0,0,0,0,0,1,0,103,3.86
HRD,572,eLearning Ecologies,87,14,10,3,1,0,0,1,0,0,0,0,0,0,116,3.93
HRD,585,Program Evaluation,66,60,4,3,7,1,2,4,0,0,0,0,0,0,147,3.84
HRE,400,Principles of HRE,0,34,1,2,15,0,0,0,0,0,0,0,0,0,52,3.68
HRE,401,Training in Business/Industry,2,80,28,17,56,14,2,11,0,0,0,0,3,0,213,3.38
HRE,411,Instructional Design,31,4,0,0,0,0,0,0,0,0,1,0,0,0,36,3.92
HRE,415,Diversity in the Workplace,0,17,1,3,1,0,3,0,0,0,0,0,0,0,25,3.67
HRE,472,Learning Technologies,17,38,5,1,2,0,0,1,0,0,0,0,1,0,65,3.84
HRE,490,Issues and Developments in HRE,0,31,16,11,16,3,0,0,0,0,0,0,1,0,78,3.53
HRE,495,Capstone II,25,46,2,5,2,1,3,0,0,0,0,0,0,0,84,3.85
HRE,530,Organization Development,0,23,23,5,1,0,0,0,0,0,0,0,0,0,52,3.77
HRE,531,Quality Process Improvement,0,46,25,7,18,1,0,1,0,0,0,0,0,0,98,3.65
HRE,532,Strategic HRD,0,39,6,1,1,0,0,0,0,0,0,0,2,0,49,3.76
HRE,533,Management of HRD,4,19,0,0,0,0,1,0,0,0,0,0,0,0,24,3.93
HRE,535,Consulting in HRD,3,25,18,5,0,0,0,0,0,0,0,0,0,0,51,3.82
HRE,585,Program Evaluation,0,29,0,0,1,0,0,0,0,0,0,0,0,0,30,3.97
IB,100,Biology in Today's World,366,2373,132,59,1339,49,31,590,28,14,232,8,358,35,5579,3.11
IB,101,Biological Sciences,0,57,0,0,33,0,0,11,0,0,2,0,0,0,103,3.41
IB,102,"Plants, People & Environment",12,49,32,33,38,22,20,21,15,8,10,4,5,0,269,2.9
IB,103,Introduction to Plant Biology,65,302,21,165,342,59,105,226,34,31,84,6,17,7,1457,2.86
IB,104,Animal Biology,47,102,98,85,96,75,41,27,29,4,5,6,13,2,628,3.09
IB,105,Environmental Biology,878,2669,852,600,1050,335,193,275,125,99,70,81,218,34,7445,3.33
IB,106,Extinction: Dinosaurs to Dodos,152,321,63,110,107,31,28,23,9,2,9,0,10,8,865,3.5
IB,107,"Global Warming, Biofuels, Food",58,70,65,28,24,22,7,8,6,3,4,0,8,2,303,3.38
IB,108,The Biology of Dinosaurs,137,119,162,91,98,58,48,28,28,18,20,22,22,6,851,3.11
IB,109,Insects and People,0,198,0,0,154,0,0,68,0,0,14,0,9,3,443,3.17
IB,110,Race and Environmental Biology,2,423,0,0,41,0,0,12,0,0,0,0,6,1,484,3.82
IB,150,Organismal & Evolutionary Biol,523,2266,1104,987,1326,723,532,587,299,171,161,72,190,37,8941,3.1
IB,151,Organismal & Evol Biol Lab,407,624,267,137,168,38,31,36,9,6,6,1,12,2,1742,3.64
IB,199,IB 150 Merit Special Discussio,108,1534,37,11,72,3,4,25,3,1,13,1,17,10,1829,3.85
IB,202,Physiology,94,1215,16,102,674,21,65,190,10,13,70,2,29,12,2501,3.34
IB,203,Ecology,11,87,22,20,37,4,6,4,0,1,0,1,0,0,193,3.55
IB,204,Genetics,52,404,248,242,509,186,103,154,51,20,34,7,35,13,2045,3.06
IB,210,Biology of Sex,25,10,0,2,2,0,0,0,0,0,2,0,0,0,41,3.77
IB,230,Pandemics,51,76,14,4,6,4,1,4,0,0,0,1,5,0,166,3.69
IB,270,Evolution of Molecules & Cells,4,48,36,19,23,5,1,4,0,0,0,0,0,0,140,3.54
IB,271,Organismal Biology,31,61,18,11,4,6,0,1,0,0,0,0,1,1,133,3.76
IB,299,Undergraduate Special Course,32,52,1,1,3,1,1,2,0,0,0,0,0,0,93,3.88
IB,302,Evolution,93,390,256,343,480,176,143,164,49,21,30,3,25,5,2173,3.1
IB,303,Anatomy,1,93,62,44,86,49,25,50,17,16,26,0,9,0,478,2.87
IB,329,Animal Behavior,0,1621,5,0,834,0,0,215,4,0,23,0,4,5,2706,3.5
IB,335,Plant Systematics,62,135,9,29,119,5,23,71,1,4,22,2,14,0,496,3.05
IB,360,Evolution and Human Health,99,1268,26,88,580,6,21,140,5,0,18,0,4,12,2255,3.53
IB,361,Ecology and Human Health,124,743,409,156,116,54,20,14,6,3,2,1,5,2,1653,3.67
IB,362,Marine Biology,22,213,74,49,72,23,15,15,2,2,3,2,4,1,496,3.48
IB,363,Plants and Their Uses,0,103,0,0,74,2,1,20,0,0,4,0,4,0,208,3.3
IB,364,Genomics and Human Health,181,83,16,30,24,4,5,4,0,0,2,0,3,2,352,3.75
IB,368,Vertebrate Natural History,9,65,8,10,64,8,8,22,1,2,6,0,6,0,209,3.09
IB,372,Ecology and Evolution,16,43,11,11,7,0,0,0,0,0,0,0,0,0,88,3.8
IB,392,IB Career Success,0,43,0,0,0,0,0,1,0,0,0,0,0,0,44,3.95
IB,401,Introduction to Entomology,5,43,5,4,21,3,2,10,0,0,4,0,1,0,98,3.3
IB,405,Evol of Traits and Genomes,5,60,9,14,16,1,2,2,0,0,0,0,1,0,110,3.63
IB,409,Evol of Infectious Disease,3,9,3,1,3,2,1,0,0,0,0,0,0,0,22,3.59
IB,410,Evolution and Development,1,10,4,1,3,1,1,0,2,0,0,0,0,0,23,3.45
IB,411,Bioinspiration,212,283,84,75,64,23,14,22,5,13,10,4,81,9,890,3.27
IB,420,Plant Physiology,19,169,29,39,67,17,6,11,0,0,3,0,1,2,361,3.53
IB,426,Env and Evol Physl of Animals,8,45,9,30,37,32,18,19,9,2,2,0,0,3,211,3.04
IB,427,Insect Physiology,0,16,2,4,3,0,0,0,0,0,0,0,0,0,25,3.75
IB,429,Animal Behavior,3,137,22,18,92,15,10,34,7,6,6,4,5,3,359,3.17
IB,430,Animal Behavior Lab,0,21,0,1,0,0,0,0,0,0,0,0,0,0,22,3.97
IB,431,Behavioral Ecology,0,98,17,5,8,0,3,2,0,0,1,0,3,1,137,3.7
IB,432,Genes and Behavior,94,338,18,13,44,6,1,7,1,1,2,1,4,2,530,3.79
IB,433,Insect Physiology,8,20,3,5,3,1,0,3,0,0,0,0,0,0,43,3.66
IB,434,Physical Principles in Biology,0,15,3,0,2,1,0,0,0,0,0,0,0,0,21,3.79
IB,435,Critical Eval Herbal Remedies,0,196,0,0,24,0,0,2,0,0,0,0,2,0,224,3.84
IB,439,Biogeography,36,56,24,18,13,4,3,6,0,0,2,1,1,0,164,3.58
IB,443,Evolutionary Ecology,5,12,11,2,10,2,1,1,2,0,0,1,1,0,48,3.31
IB,449,Limnology,6,5,4,5,5,1,1,3,0,0,1,0,1,1,32,3.2
IB,451,Conservation Biology,91,200,121,63,63,24,8,8,3,2,1,0,4,1,588,3.6
IB,452,Ecosystem Ecology,37,91,45,42,38,10,7,4,0,0,0,0,4,0,278,3.53
IB,453,Community Ecology,45,83,72,42,23,15,4,0,1,0,0,0,1,2,286,3.62
IB,461,Ornithology,52,75,24,26,37,16,9,13,5,3,3,0,3,1,266,3.38
IB,462,Mammalogy,8,65,35,16,18,12,4,7,3,2,1,0,0,1,171,3.46
IB,463,Ichthyology,20,58,0,13,18,0,4,3,0,0,0,0,0,0,116,3.66
IB,464,Herpetology,6,17,7,5,17,4,4,4,1,1,4,0,0,2,70,3.15
IB,468,Insect Classification and Evol,14,39,4,10,11,1,3,6,0,0,0,0,0,1,88,3.58
IB,471,General Mycology,6,8,3,2,1,1,1,1,0,0,0,0,0,0,23,3.64
IB,472,Plant Molecular Biology,39,53,0,20,8,0,0,0,0,0,0,0,0,2,120,3.82
IB,473,Plant Genomics,24,32,0,10,6,0,0,4,0,0,0,0,0,1,76,3.73
IB,481,Vector-borne Diseases,8,62,24,6,8,1,0,0,0,0,0,0,0,0,109,3.8
IB,482,Insect Pest Management,5,84,1,1,25,0,0,2,0,0,1,0,0,1,119,3.72
IB,483,Insect Pathology,8,25,8,10,13,6,5,3,2,3,5,0,7,1,95,2.94
IB,485,Environ Toxicology & Health,12,132,96,48,28,25,0,1,0,0,0,0,0,2,342,3.63
IB,494,Theoretical Biology + Models,27,57,23,17,15,8,1,1,0,0,0,1,0,0,150,3.66
IB,496,Analysis of Biological Data in,18,83,4,12,3,0,0,0,0,0,0,0,0,1,120,3.9
IB,501,Programming for Genomics,1,38,23,16,5,5,1,0,1,2,0,1,2,1,95,3.47
IB,504,Genomic Analysis of Insects,1,6,4,2,6,3,0,0,0,0,0,0,0,0,22,3.42
IB,517,Analysis Bio Data in R,20,34,1,1,1,0,0,0,0,0,0,0,0,0,57,3.96
IB,532,Sustainability & Global Change,29,26,10,5,2,0,0,0,0,0,0,0,0,0,72,3.88
IB,533,Human Genome & Bioinformatics,33,9,0,2,0,0,0,0,0,0,0,0,0,0,44,3.97
IB,534,Evolution and Medicine,33,12,3,2,0,1,0,0,0,0,0,0,0,0,51,3.93
IB,535,Biology and Tech Innovation,14,6,0,1,1,0,0,1,0,0,0,0,0,0,23,3.84
IB,536,Evolutionary Biology,21,29,2,1,0,1,0,1,0,0,0,0,0,0,55,3.92
IB,542,Environmental Plant Physiology,0,14,1,2,2,2,0,0,0,0,0,0,0,0,21,3.7
IB,546,Analysis of Biological Data: A,0,30,0,4,0,0,0,0,0,0,0,0,0,0,34,3.92
IE,300,Analysis of Data,229,682,643,606,790,465,365,317,184,118,118,74,129,29,4720,2.91
IE,310,Determin Models in Optmzation,114,631,342,284,265,147,81,87,36,27,34,24,37,0,2109,3.26
IE,330,Industrial Quality Control,32,112,72,69,73,42,37,31,18,13,13,8,7,1,527,3.06
IE,340,Human Factors,66,363,15,10,114,5,4,17,1,0,3,0,4,1,602,3.67
IE,360,Facilities Planning and Design,69,158,125,136,130,63,28,15,5,1,0,1,3,1,734,3.38
IE,361,Production Planning & Control,42,188,210,137,123,56,23,20,6,2,0,0,2,2,809,3.43
IE,370,Stochastic Processes & Applic,10,152,88,61,51,55,27,35,31,8,11,4,4,1,537,3.13
IE,371,Simulation Modeling for IE,0,94,11,21,8,7,3,1,5,0,1,0,0,0,151,3.62
IE,398,Simulation,4,108,33,33,65,9,11,20,10,1,4,0,2,0,300,3.29
IE,400,Design & Anlys of Experiments,25,192,49,50,130,36,30,35,15,6,5,0,5,0,578,3.25
IE,405,Computing for ISE,14,80,88,72,41,24,2,0,0,0,0,0,0,0,321,3.52
IE,410,Adv Stochastic Process & Appl,22,122,45,64,87,68,29,46,14,13,42,7,32,1,591,2.78
IE,411,Optimization of Large Systems,53,84,63,44,36,22,18,2,2,1,1,1,7,1,334,3.43
IE,412,OR Models for Mfg Systems,23,55,52,42,50,32,23,20,17,9,4,2,1,0,330,3.08
IE,413,Simulation,24,141,61,66,120,31,46,58,14,24,25,12,21,5,643,2.89
IE,420,Financial Engineering,50,165,121,99,108,67,37,25,13,7,9,5,3,0,709,3.27
IE,421,High Frequency Trading Tech,13,18,10,11,4,3,0,0,1,0,0,0,0,0,60,3.65
IE,430,Economic Found of Quality Syst,25,136,122,101,139,33,14,18,7,3,2,1,1,0,602,3.36
IE,431,Design for Six Sigma,13,128,97,95,78,27,11,6,3,0,0,0,2,1,460,3.45
IE,434,Deep Learning: Math/Appl.,12,14,4,3,0,0,0,0,0,0,0,0,0,0,33,3.9
IE,498,High Frequency Trading,43,90,60,33,21,9,4,1,1,1,1,0,3,0,267,3.61
IE,510,Applied Nonlinear Programming,6,12,10,8,7,1,0,0,0,0,0,0,0,0,44,3.61
IE,511,Integer Programming,6,32,19,8,2,1,0,0,0,0,0,0,1,0,69,3.73
IE,521,Convex Optimization,9,26,15,10,5,5,0,0,1,0,0,0,1,0,72,3.59
IE,522,Statistical Methods in Finance,46,250,96,95,99,42,6,9,3,0,2,0,1,1,649,3.55
IE,523,Financial Computing,102,140,226,95,42,13,2,4,0,0,0,0,2,0,626,3.65
IE,524,Optimization in Finance,31,221,113,76,47,23,5,4,1,0,0,0,0,0,521,3.65
IE,525,Stochastic Calculus,50,272,110,97,100,41,8,9,0,0,0,0,1,2,688,3.58
IE,526,Stochastic Calculus in Finance,57,136,112,87,56,27,4,5,0,0,0,0,1,1,485,3.57
IE,529,Stats of Big Data & Clustering,16,95,43,8,4,7,1,0,0,0,0,0,0,0,174,3.8
IE,531,Algorithms for Data Analytics,27,19,28,24,16,3,0,0,0,0,0,0,1,0,118,3.58
IE,532,Analysis of Network Data,0,75,25,10,4,1,0,0,0,0,0,0,0,0,115,3.82
IE,534,Deep Learning,154,239,59,26,8,4,2,3,1,0,0,0,0,2,496,3.88
IE,598,Electronic Trading,38,100,77,26,13,2,1,0,0,0,0,0,0,0,257,3.77
IHLT,101,Introduction to i-Health,0,904,0,0,159,1,0,61,1,0,15,0,24,2,1165,3.63
IHLT,102,Survey of Interdisc Health,738,573,211,79,71,42,24,26,21,6,11,9,38,2,1849,3.66
IHLT,230,Leadership in Health,110,93,28,10,5,2,2,1,1,0,0,0,5,1,257,3.8
IHLT,232,Health Equity in the U.S.,610,502,183,51,71,59,26,27,20,3,4,7,28,5,1591,3.66
IHLT,240,Aging and Health Policy,78,79,28,8,12,5,3,3,2,0,2,1,3,0,224,3.69
IHLT,375,Interdis Collab in Health Serv,304,557,124,26,42,18,7,6,9,2,3,4,12,1,1114,3.78
IHLT,474,Pre-Field Experience in Health,78,689,13,3,52,5,1,9,2,1,2,1,24,1,880,3.78
IHLT,475,Field Experience in i-Health,69,460,7,8,46,1,1,7,0,0,3,0,4,0,606,3.84
INFO,102,Little Bits to Big Ideas,133,620,146,158,305,66,47,71,20,4,29,4,30,9,1633,3.36
INFO,103,Introduction to Programming,21,59,24,22,24,13,9,11,4,2,11,0,15,4,215,3.03
INFO,199,Intro to Video Game Industry,7,20,1,3,2,2,1,0,0,0,0,0,2,0,38,3.56
INFO,202,Social Aspects Info Tech,79,483,272,215,220,117,84,74,45,23,28,9,60,7,1709,3.17
INFO,310,Computing in the Humanities,0,24,10,1,3,2,1,5,0,0,0,2,6,0,54,3.04
INFO,333,User Exp Design In Action,9,56,18,4,13,5,4,5,3,3,2,9,2,3,133,3.22
INFO,390,Web Technologies & Techniques,0,7,3,5,3,6,0,3,0,0,0,0,0,0,27,3.21
INFO,403,Top Down Video Game Design,45,93,15,17,10,4,1,0,2,1,1,0,0,0,189,3.77
INFO,407,Intro Prog Python for Data Sci,148,211,33,17,21,9,9,9,4,2,11,1,8,4,483,3.65
INFO,490,Fundamentals of Info Security,134,1247,200,140,187,67,36,87,13,9,31,7,60,10,2218,3.51
IS,100,Exploring the iSchool,498,172,51,27,12,11,8,3,2,1,3,2,8,0,798,3.83
IS,101,Intro to Information Sciences,602,350,62,22,27,7,3,8,5,1,6,0,29,1,1122,3.79
IS,142,Social Hist. of Games & Gaming,6,67,7,4,5,3,1,6,2,0,1,0,6,1,108,3.45
IS,199,"iSchool Explore, Engage, Devel",193,80,16,10,12,8,4,4,1,0,3,0,7,0,338,3.74
IS,200,Career Exploration,170,20,8,4,4,1,1,1,0,0,0,1,0,0,210,3.92
IS,202,Social Aspects Info Tech,349,720,191,111,95,32,27,26,7,0,12,0,22,2,1592,3.68
IS,203,Analytical Fndts Info Problems,58,92,65,39,45,33,14,30,17,6,3,2,14,0,418,3.17
IS,204,Research Design Info Sciences,152,144,89,36,21,7,11,12,4,0,1,1,13,0,491,3.61
IS,205,Program for Info Problems,2,213,43,15,25,11,3,13,2,2,2,1,37,0,369,3.29
IS,206,Intro Database Concepts & Apps,35,228,117,35,40,12,5,10,8,6,9,3,10,2,518,3.5
IS,226,Introduction to HCI,27,236,56,13,13,4,5,4,1,2,1,0,6,0,368,3.74
IS,229,Web Design Fundamentals,15,67,3,0,2,2,0,1,0,0,0,0,0,0,90,3.91
IS,234,Intro to Risk & Cybersecurity,1,14,3,4,3,0,0,0,0,0,0,0,0,0,25,3.73
IS,236,User Research & Evaluation,2,34,14,5,0,0,0,0,1,0,0,0,0,0,56,3.82
IS,305,Program for Info Problems II,1,57,4,0,5,1,0,0,0,0,0,0,2,0,70,3.78
IS,308,"Race, Gender, and Info Tech",23,174,30,19,22,13,11,11,8,2,2,4,12,3,331,3.42
IS,309,Computers and Culture,3,161,46,18,6,2,2,0,0,2,3,3,4,1,250,3.68
IS,310,Computing in the Humanities,8,42,18,8,4,5,2,3,2,0,1,1,2,0,96,3.48
IS,311,History Fndts of Info Society,0,42,23,10,4,2,1,3,1,2,1,0,1,0,90,3.52
IS,312,Reading and Writing Data,16,35,4,7,4,2,0,2,0,0,0,0,1,0,71,3.71
IS,316,Design of Usable Interfaces,15,38,23,6,9,8,2,3,0,0,2,0,1,0,107,3.53
IS,324,Social Network Analysis,4,27,10,1,1,5,2,0,0,0,1,0,1,0,52,3.58
IS,327,Concepts of Machine Learning,4,94,34,17,15,7,5,1,1,0,1,0,2,1,181,3.61
IS,334,Usable Privacy and Security,0,11,6,1,2,0,1,1,0,0,1,0,0,0,23,3.51
IS,340,Project Management,0,35,43,20,3,2,7,1,1,0,0,0,3,1,115,3.47
IS,357,Intro to Data Storytelling,22,43,9,3,3,1,1,0,0,0,0,0,0,0,82,3.87
IS,364,Privacy and Info Technology,0,19,3,4,4,1,2,0,0,0,0,0,1,0,34,3.52
IS,380,Consulting for Info Pros,0,26,3,0,0,1,0,0,0,0,0,0,0,0,30,3.92
IS,381,Intro to Literacies for Youth,8,10,2,2,0,0,0,0,0,0,0,0,0,1,22,3.91
IS,390,Concepts of Machine Learning,0,30,11,4,7,1,0,0,0,0,0,1,0,0,54,3.67
IS,401,Intro to Network Systems,4,3,0,4,2,4,0,1,0,0,0,1,2,0,21,2.89
IS,403,Children's Materials,46,40,5,3,0,2,1,1,0,0,0,0,0,1,98,3.9
IS,404,Lit and Resources Young Adults,0,21,0,1,0,0,0,0,0,0,0,0,0,0,22,3.97
IS,407,Introduction to Data Science,125,70,18,14,6,0,2,0,0,0,0,0,1,1,236,3.88
IS,409,Web Technologies & Techniques,0,61,10,4,8,1,0,1,1,0,0,0,2,0,88,3.69
IS,410,Storytelling,0,37,5,4,1,3,1,0,0,0,0,0,0,0,51,3.78
IS,413,Teen Materials,41,51,5,1,0,1,0,1,2,0,0,0,1,1,103,3.86
IS,418,Community Engagement,2,44,11,1,2,1,2,1,1,0,0,0,0,0,65,3.76
IS,419,Entrepreneurial IT Design,13,20,11,0,3,1,1,0,0,0,0,0,0,0,49,3.8
IS,423,Early Literacy,57,35,1,2,1,1,0,0,1,0,0,0,1,0,99,3.9
IS,430,Foundations Info Processing,180,95,27,15,7,2,5,0,1,0,2,1,6,1,341,3.79
IS,439,Web Devel Using App Framwrk,25,59,15,12,9,0,0,1,2,2,0,0,3,1,128,3.64
IS,445,Data Visualization,78,518,27,18,10,9,7,6,0,0,1,1,3,1,678,3.87
IS,446,Systems Analysis and Design,59,22,6,1,4,0,1,0,0,0,0,0,0,0,93,3.91
IS,451,Intro to Network Systems,4,16,0,0,1,0,0,0,0,0,0,0,0,0,21,3.95
IS,452,Foundations Info Processing,0,164,2,3,5,2,1,2,1,1,0,0,2,0,183,3.84
IS,453,Info Books & Resources Youth,5,44,0,0,1,0,0,0,0,0,0,1,0,0,51,3.92
IS,455,Database Design & Prototyping,26,175,43,24,14,9,1,3,3,1,0,0,2,0,301,3.73
IS,457,Data Storytelling,23,146,48,29,6,8,6,0,0,0,2,0,2,1,270,3.72
IS,458,Instruc Strat Tech Info Prof,55,48,4,10,7,1,0,1,1,0,0,0,0,0,127,3.84
IS,467,Ethics & Policy for Data Scien,26,94,21,10,11,4,3,3,1,0,0,0,0,0,173,3.75
IS,471,Instruc Strat Tech Info Prof,42,41,0,0,5,0,0,1,0,0,0,0,2,0,91,3.84
IS,477,"Data Mgmt, Curation, & Reprodu",27,51,25,6,3,7,5,3,0,0,0,0,1,0,128,3.66
IS,490,Teen Library Programs,17,72,44,25,5,1,4,1,0,0,0,0,4,0,173,3.64
IS,491,Asian American Youth Lit,0,42,6,1,0,0,1,0,0,0,0,0,0,0,50,3.91
IS,496,Computer Networks,28,41,21,7,3,1,1,1,1,0,0,0,1,0,105,3.75
IS,497,Database Admin & Scaling,0,19,2,1,1,0,0,0,0,0,0,0,0,0,23,3.9
IS,501,Reference and Info Services,154,537,91,29,24,5,3,2,1,1,1,0,2,0,850,3.88
IS,502,Libraries Info and Society,21,255,56,18,13,5,0,0,2,0,1,0,0,1,371,3.84
IS,503,History of Children's Lit,0,59,3,1,4,1,0,1,0,0,0,0,0,0,69,3.87
IS,504,Sociotechnical Info Systems,58,376,49,25,10,4,0,2,0,0,0,0,4,0,528,3.87
IS,505,Info Org and Access,113,567,99,27,30,3,2,2,3,0,1,0,4,0,851,3.86
IS,506,Youth Services Librarianship,29,72,7,3,8,1,1,0,0,0,0,0,0,0,121,3.87
IS,507,"Data, Stat, Info",94,152,60,8,14,2,1,0,0,0,0,0,1,0,332,3.86
IS,508,Collection Development,15,187,9,3,5,1,0,0,0,0,0,0,2,0,222,3.91
IS,509,History and Foundations of IS,6,16,3,4,2,0,0,0,0,0,0,0,0,0,31,3.82
IS,510,Libraries Info and Society,71,430,50,23,21,4,1,2,1,0,0,0,5,1,608,3.86
IS,514,History of Children's Lit,0,35,7,1,2,0,0,0,0,0,3,0,0,0,48,3.71
IS,515,Information Modeling,24,195,59,15,10,1,1,0,0,0,0,0,1,0,306,3.85
IS,516,School Library Media Center,3,37,3,0,0,1,0,0,0,0,0,0,2,0,46,3.78
IS,517,Methods of Data Science,0,93,8,0,2,1,0,1,0,0,0,0,0,0,105,3.92
IS,519,Research Design in IS,0,37,9,5,0,2,0,0,0,0,0,0,0,0,53,3.83
IS,521,Digital Libraries,0,17,2,1,0,0,0,0,0,0,0,0,1,0,21,3.75
IS,523,Preserving Info Resources,1,81,23,26,21,3,2,1,1,0,0,0,2,1,161,3.59
IS,525,Data Warehousing and BI,4,237,47,9,2,2,0,2,0,0,0,0,0,0,303,3.9
IS,527,"Literacy, Reading, and Readers",0,20,2,0,1,0,0,0,0,0,0,0,0,0,23,3.93
IS,530,Collection Development,4,192,17,4,6,3,1,1,0,0,0,0,1,0,229,3.89
IS,532,School Library Management,400,122,32,9,15,3,1,0,0,0,0,0,1,0,583,3.93
IS,534,Information Consulting,0,65,0,1,0,0,0,0,0,0,0,0,0,0,66,3.99
IS,537,Theory & Prct of Data Cleaning,1427,101,25,21,12,2,1,0,0,0,0,0,2,3,1591,3.97
IS,540,Social Just Info Professions,6,80,3,3,2,1,0,0,0,0,0,0,0,0,95,3.93
IS,542,Research and Inquiry for Youth,6,171,54,28,12,4,2,7,0,0,0,0,0,0,284,3.75
IS,543,Digital Preservation,16,249,55,24,27,14,2,3,0,0,0,0,0,0,390,3.77
IS,544,Adm Mgt of Libs Info Centers,0,47,4,1,1,0,0,0,0,0,0,0,0,0,53,3.94
IS,547,Info Srvcs Diverse Populations,0,20,0,0,2,0,0,0,0,0,0,0,0,0,22,3.91
IS,551,Youth Services Librarianship,15,51,25,3,18,1,0,0,0,1,0,0,2,0,116,3.65
IS,555,Usability Engineering,7,11,3,2,0,1,0,0,0,0,0,0,0,0,24,3.85
IS,557,Appd Machine Learn: Team Proj,3,25,11,7,0,1,0,0,0,0,0,0,0,0,47,3.79
IS,561,Information Modeling,6,173,106,16,18,2,5,1,0,0,0,0,0,0,327,3.77
IS,562,Metadata in Theory & Practice,1,20,21,5,1,0,0,0,0,0,0,0,0,0,48,3.76
IS,563,Fantasy Lit/Media for Youth,33,91,8,4,3,4,1,0,0,0,1,0,2,0,147,3.82
IS,565,Cataloging for School Libs,23,12,0,0,1,0,0,0,0,0,0,0,0,0,36,3.97
IS,567,Text Mining,27,60,7,5,4,2,0,0,2,0,1,0,0,0,108,3.81
IS,571,Info Services for Diverse User,0,184,13,9,5,4,1,1,1,1,0,0,0,0,219,3.87
IS,573,"Doc, Collect, and Appraisal",26,79,8,1,6,0,0,1,0,0,0,0,0,0,121,3.91
IS,575,Metadata in Theory & Practice,0,15,5,1,1,0,0,1,0,0,0,0,1,0,24,3.61
IS,577,Data Mining,68,99,16,4,4,1,0,0,0,0,0,0,0,0,192,3.93
IS,580,Rare Book and Spec Colls,1,49,4,6,3,0,0,0,0,0,0,0,0,0,63,3.87
